index,x[mm],y[mm],z[mm],Ux[mm],Uy[mm],Uz[mm],Fx[N],Fy[N],Fz[N]
79,1.530441,2.032775,-2.868685,4.915001,0.335035,-1.652615,0.000000,0.000000,0.000000
80,4.857625,14.105614,0.200514,8.100465,2.205814,-4.794786,-0.000000,0.000000,0.000000
81,19.438401,11.403781,-4.838291,9.431001,3.080821,-10.255261,-0.000000,0.000000,-0.000000
82,9.204423,4.995346,-9.739683,4.484983,-1.352704,-5.840693,-0.000000,-0.000000,0.000000
83,11.250327,-6.340870,-2.199147,4.410087,-0.406090,-2.710886,0.000000,0.000000,0.000000
84,9.228438,10.796742,-1.770263,7.506088,1.435542,-5.728993,0.000000,0.000000,0.000000
85,9.377809,8.852156,-1.344446,7.315289,1.391356,-5.261496,0.000000,-0.000000,0.000000
86,-2.722841,12.595453,2.197351,7.598059,2.622633,-1.764129,-0.000000,0.000000,0.000000
87,6.378457,11.403794,-0.264713,7.698877,1.863774,-4.733013,-0.000000,-0.000000,0.000000
88,-1.770341,11.177022,3.415844,7.764989,2.839592,-1.538946,-0.000000,-0.000000,0.000000
89,-1.254921,10.760561,1.665642,7.301959,2.317561,-1.906558,0.000000,-0.000000,0.000000
90,5.623237,12.504042,-0.076484,7.847797,2.001642,-4.716064,-0.000000,0.000000,0.000000
91,14.257043,7.763755,-2.564665,7.748993,2.002575,-6.233175,0.000000,0.000000,-0.000000
92,10.661208,-7.796929,-4.023217,3.691898,-0.992759,-2.504997,-0.000000,-0.000000,-0.000000
93,-2.581174,-11.643679,-4.595110,0.426816,-0.430279,0.062470,-0.000000,-0.000000,0.000000
94,-1.695550,9.249894,3.409929,7.439720,2.675514,-1.143141,-0.000000,0.000000,0.000000
95,15.735395,6.653317,-2.540247,7.600985,2.082847,-6.378167,0.000000,-0.000000,0.000000
96,15.543543,7.993132,-2.150799,8.124343,2.500182,-6.520099,0.000000,0.000000,0.000000
97,13.874354,6.056258,-3.223277,7.055524,1.309728,-5.973087,-0.000000,-0.000000,-0.000000
98,-2.702728,9.366617,3.806819,7.454572,2.797637,-0.790961,-0.000000,-0.000000,0.000000
99,-2.599058,6.828162,2.297000,6.644042,2.164622,-0.528660,0.000000,-0.000000,0.000000
100,-1.276285,7.592696,2.627721,6.999145,2.318566,-1.044449,-0.000000,0.000000,-0.000000
101,3.824955,-3.361212,-4.393634,3.764189,-0.548762,-1.527074,0.000000,0.000000,0.000000
102,0.749757,4.144331,-2.174880,5.389757,0.695821,-1.734611,-0.000000,-0.000000,-0.000000
103,8.447256,2.342685,-8.048510,4.362606,-1.146005,-4.612890,0.000000,0.000000,0.000000
104,8.786988,11.593445,-0.936844,7.805841,1.726355,-5.628814,-0.000000,-0.000000,-0.000000
105,7.945674,10.486553,0.573269,7.929762,2.039533,-4.858601,0.000000,-0.000000,0.000000
106,-0.559896,-6.792952,-2.707049,2.757324,-0.175722,0.036321,0.000000,-0.000000,-0.000000
107,4.054308,14.137663,-0.330140,7.885548,2.053463,-4.649320,0.000000,-0.000000,-0.000000
108,4.060845,11.999447,-0.818227,7.411995,1.738147,-4.255207,0.000000,-0.000000,0.000000
109,-1.630619,13.257204,1.694809,7.699231,2.536604,-2.330181,-0.000000,0.000000,-0.000000
110,-4.151165,-11.609078,-4.553173,0.281345,0.057822,0.259437,0.000000,0.000000,0.000000
111,10.057420,13.832312,-2.596685,7.865010,1.471712,-6.810075,-0.000000,-0.000000,0.000000
112,-2.740259,-13.600573,-4.887545,-0.112049,-0.516173,-0.078705,-0.000000,0.000000,0.000000
113,-3.501325,-13.419214,-5.663771,-0.256625,-0.267114,-0.002971,0.000000,-0.000000,0.000000
114,8.952283,-6.908178,-5.283015,3.409763,-1.207628,-2.385245,-0.000000,0.000000,-0.000000
115,5.637682,13.425985,-0.878244,7.792602,1.856885,-5.067004,0.000000,0.000000,0.000000
116,5.946149,11.921698,-1.598660,7.393849,1.533298,-4.948100,0.000000,0.000000,0.000000
117,-0.969092,7.975051,-0.943409,6.188318,1.357601,-1.834631,0.000000,-0.000000,-0.000000
118,0.642113,7.448424,-1.246083,6.191583,1.225784,-2.266913,-0.000000,0.000000,0.000000
119,17.965375,9.230474,-6.723559,7.719175,1.356674,-9.971819,-0.000000,-0.000000,0.000000
120,-2.817026,11.253895,1.178156,7.097744,2.226985,-1.617374,-0.000000,0.000000,-0.000000
121,5.169579,11.415380,-2.347667,7.037879,1.274780,-4.727127,-0.000000,0.000000,0.000000
122,8.678433,8.411303,-1.675699,7.084973,1.248923,-5.004359,-0.000000,0.000000,0.000000
123,5.206158,8.275416,-0.461251,7.017468,1.530746,-3.705661,-0.000000,-0.000000,0.000000
124,-1.772300,11.358984,1.178121,7.226110,2.233624,-1.961499,-0.000000,0.000000,0.000000
125,8.689079,10.565465,-3.433887,6.978569,0.950295,-5.802877,0.000000,0.000000,-0.000000
126,9.848860,11.913697,-2.498731,7.561150,1.336297,-6.297261,0.000000,-0.000000,0.000000
127,9.808671,-5.223234,-6.086988,3.599681,-1.316694,-3.090668,-0.000000,-0.000000,-0.000000
128,13.427519,8.305341,-4.888241,6.941049,0.927821,-7.133821,-0.000000,0.000000,0.000000
129,13.054527,7.503015,-3.684753,7.075957,1.140925,-6.326823,0.000000,-0.000000,0.000000
130,15.678304,10.631243,-3.619149,8.572894,2.645953,-8.078199,-0.000000,0.000000,-0.000000
131,5.942428,6.589549,-1.033992,6.668136,1.228869,-3.650512,-0.000000,-0.000000,0.000000
132,-1.201540,7.984482,1.919673,6.894430,2.154662,-1.274527,0.000000,-0.000000,-0.000000
133,18.101385,7.889312,-2.982866,8.369585,2.587752,-7.820896,-0.000000,-0.000000,-0.000000
134,20.159727,14.792213,-2.845117,11.612267,5.167023,-10.099547,0.000000,-0.000000,0.000000
135,3.063408,7.987526,-10.596517,4.147028,-1.332364,-4.752077,0.000000,0.000000,-0.000000
136,1.975413,8.556310,-9.520244,4.405363,-0.983550,-4.356244,-0.000000,-0.000000,0.000000
137,-2.783158,-10.286130,-4.851742,0.865322,-0.213330,0.195378,-0.000000,-0.000000,0.000000
138,0.762094,8.171389,-7.881749,4.630784,-0.558011,-3.612949,-0.000000,0.000000,0.000000
139,0.704930,6.870676,-8.695463,4.198330,-0.891694,-3.447713,0.000000,-0.000000,-0.000000
140,-0.227135,5.804171,-6.757114,4.413975,-0.433929,-2.589374,-0.000000,-0.000000,-0.000000
141,4.603339,13.917841,-1.050421,7.720989,1.840441,-4.892251,-0.000000,0.000000,-0.000000
142,-3.756457,-9.344119,-4.446945,1.144173,0.241241,0.419185,-0.000000,-0.000000,0.000000
143,0.988528,4.655793,-9.512294,3.651348,-1.302707,-3.179604,-0.000000,-0.000000,0.000000
144,5.339740,-3.371892,-6.913536,3.340470,-1.261062,-2.321296,-0.000000,0.000000,0.000000
145,7.015089,-5.598403,-6.529496,3.180449,-1.382553,-2.283426,-0.000000,-0.000000,-0.000000
146,8.656707,-1.816844,-5.545842,4.222057,-0.861733,-3.381952,-0.000000,0.000000,-0.000000
147,8.350507,-3.113783,-7.046042,3.622147,-1.364913,-3.246242,0.000000,-0.000000,0.000000
148,4.599778,9.646671,-0.498805,7.167588,1.632271,-3.834985,-0.000000,0.000000,0.000000
149,4.482472,7.648292,-1.347261,6.607742,1.221022,-3.499761,0.000000,-0.000000,-0.000000
150,4.951513,11.121177,-1.084528,7.292593,1.598557,-4.375298,-0.000000,-0.000000,0.000000
151,8.944277,5.595968,-1.832784,6.625797,0.985148,-4.478544,0.000000,0.000000,0.000000
152,16.941073,7.159762,-6.536456,7.015873,0.676182,-8.723626,0.000000,-0.000000,0.000000
153,16.941497,6.636142,-5.142851,7.144767,1.149182,-7.965721,-0.000000,0.000000,-0.000000
154,9.653525,6.666595,-2.962997,6.597215,0.806515,-5.104047,-0.000000,-0.000000,0.000000
155,7.855956,6.872634,-1.964005,6.676476,1.024124,-4.455975,-0.000000,0.000000,0.000000
156,6.251368,5.710782,-1.450444,6.441563,1.032842,-3.622554,0.000000,0.000000,0.000000
157,9.059544,7.639422,-3.070379,6.639004,0.805782,-5.189949,0.000000,0.000000,0.000000
158,9.800409,8.383629,-3.450976,6.732759,0.783539,-5.652796,0.000000,-0.000000,-0.000000
159,9.488314,-7.558199,-5.083147,3.389424,-1.222119,-2.374137,0.000000,-0.000000,0.000000
160,5.240935,4.737467,-0.491624,6.404955,1.202237,-2.951034,0.000000,0.000000,-0.000000
161,6.441959,5.512430,-11.338311,3.895059,-1.757500,-5.364151,-0.000000,-0.000000,-0.000000
162,3.795830,5.646616,-11.251179,3.667516,-1.720344,-4.560199,0.000000,-0.000000,-0.000000
163,-4.728032,9.034020,1.441859,6.580568,2.117570,-0.500941,0.000000,-0.000000,0.000000
164,-3.879312,9.126922,3.067734,7.100788,2.574742,-0.503696,-0.000000,0.000000,-0.000000
165,-2.145187,-5.656422,-2.874876,2.908633,0.298298,0.365964,-0.000000,-0.000000,0.000000
166,0.120358,2.641634,-6.635296,3.942588,-0.638416,-1.979976,-0.000000,0.000000,0.000000
167,-0.109110,4.779828,-5.070226,4.679470,-0.046772,-2.107806,-0.000000,0.000000,-0.000000
168,-2.066636,-6.712506,-3.324062,2.488484,0.126694,0.315568,-0.000000,0.000000,-0.000000
169,7.400185,3.717154,-0.880437,6.353975,1.043904,-3.453957,-0.000000,-0.000000,0.000000
170,6.397128,3.046127,-1.470001,5.965205,0.772337,-3.099251,0.000000,0.000000,-0.000000
171,-1.732318,-1.621823,-2.849111,3.900072,0.426127,-0.045551,-0.000000,-0.000000,0.000000
172,-1.516788,-2.507409,-3.941479,3.500912,0.048661,-0.136599,-0.000000,0.000000,-0.000000
173,8.564214,11.867466,-3.211054,7.233854,1.118566,-6.018984,-0.000000,-0.000000,-0.000000
174,5.281803,3.011877,-0.803198,6.016047,0.954827,-2.665668,-0.000000,0.000000,-0.000000
175,3.616683,4.207390,-0.097669,6.248363,1.268310,-2.280789,0.000000,0.000000,-0.000000
176,1.823315,2.192200,-8.897266,3.481975,-1.332120,-2.775226,-0.000000,-0.000000,0.000000
177,6.317396,-2.200888,-7.279165,3.554006,-1.294663,-2.885345,-0.000000,-0.000000,-0.000000
178,-3.929204,9.799592,-0.135565,6.394796,1.742462,-1.183455,0.000000,-0.000000,0.000000
179,16.404012,8.216235,-7.088446,7.061422,0.665115,-9.126156,-0.000000,0.000000,0.000000
180,15.294237,8.986202,-6.267833,7.211487,0.984132,-8.569633,0.000000,-0.000000,0.000000
181,3.193934,5.848316,-0.402716,6.410304,1.325656,-2.554136,-0.000000,0.000000,0.000000
182,7.650020,9.111545,-9.686496,5.037340,-0.959155,-6.263086,0.000000,-0.000000,-0.000000
183,5.218625,7.803229,-11.238018,4.174395,-1.526271,-5.483958,0.000000,0.000000,0.000000
184,5.342949,9.413971,-10.456808,4.655514,-1.163829,-5.749518,-0.000000,0.000000,0.000000
185,7.904502,9.969930,-8.459341,5.515972,-0.528770,-6.321431,-0.000000,0.000000,-0.000000
186,3.110549,6.962300,-1.229289,6.374739,1.190260,-2.908679,0.000000,-0.000000,-0.000000
187,2.480459,-6.203759,-9.031812,2.075820,-1.987879,-1.236772,0.000000,0.000000,-0.000000
188,2.142167,-3.474688,-5.664496,3.314917,-0.858178,-1.193596,0.000000,-0.000000,0.000000
189,0.865828,-4.797367,-3.955402,3.290278,-0.412677,-0.460802,0.000000,0.000000,0.000000
190,-1.588849,-9.542192,-1.192523,1.837101,-0.160162,0.150397,-0.000000,-0.000000,0.000000
191,-0.501724,-7.424779,-1.244695,2.812996,-0.040179,0.020655,-0.000000,0.000000,0.000000
192,8.838018,3.459853,-2.206200,6.110748,0.684643,-4.049790,0.000000,-0.000000,0.000000
193,4.327206,8.638306,-1.803668,6.633426,1.177876,-3.750778,0.000000,-0.000000,-0.000000
194,4.001652,9.514676,-1.109183,6.924072,1.446806,-3.726943,0.000000,-0.000000,-0.000000
195,7.962981,-0.429879,-4.881040,4.586761,-0.536248,-3.359350,-0.000000,0.000000,-0.000000
196,7.742351,0.692319,-4.813310,4.805351,-0.394141,-3.515020,-0.000000,-0.000000,0.000000
197,-4.158694,-13.421556,-4.444257,-0.164964,-0.083056,0.074993,0.000000,-0.000000,-0.000000
198,10.989651,7.066815,-4.367732,6.447741,0.543265,-5.836182,-0.000000,-0.000000,-0.000000
199,1.835941,-4.576434,-3.093502,3.608611,-0.275704,-0.689112,-0.000000,0.000000,0.000000
200,6.219012,11.624762,-3.524006,6.875251,0.974062,-5.300906,-0.000000,0.000000,0.000000
201,9.208731,-13.159448,-4.078317,2.615261,-1.388348,-0.993107,-0.000000,-0.000000,-0.000000
202,1.940502,-3.819780,-1.178916,4.204672,0.255300,-0.705897,0.000000,-0.000000,-0.000000
203,8.696336,10.740509,-5.031315,6.600606,0.517309,-6.128325,-0.000000,0.000000,-0.000000
204,6.523032,12.169308,-4.673843,6.702472,0.704408,-5.717373,0.000000,0.000000,0.000000
205,7.576028,11.437632,-4.041108,6.851525,0.833932,-5.767128,0.000000,-0.000000,0.000000
206,-1.142745,5.865540,0.694425,6.222105,1.636890,-1.039365,0.000000,0.000000,0.000000
207,-2.693277,6.355752,0.671017,6.137853,1.674692,-0.676283,0.000000,-0.000000,-0.000000
208,8.814626,-12.995040,-0.864865,3.333656,-0.500140,-0.453871,-0.000000,0.000000,-0.000000
209,8.367908,-12.281445,-1.876482,3.189958,-0.701345,-0.620082,0.000000,-0.000000,0.000000
210,7.157971,-12.587093,-2.432098,2.903431,-0.837293,-0.293848,0.000000,0.000000,-0.000000
211,8.348359,1.861307,-4.132049,5.264769,-0.078523,-3.822903,-0.000000,-0.000000,-0.000000
212,-0.633333,6.613314,0.601313,6.383867,1.671004,-1.375317,-0.000000,0.000000,-0.000000
213,10.798633,7.707202,-6.519468,5.935033,-0.091838,-6.392894,-0.000000,0.000000,0.000000
214,13.808740,5.123772,-4.105632,6.579890,0.848672,-5.974852,-0.000000,0.000000,-0.000000
215,10.864291,5.471344,-3.669265,6.335481,0.665494,-5.273265,0.000000,0.000000,0.000000
216,10.191142,5.571134,-3.293473,6.390142,0.658044,-5.057963,-0.000000,-0.000000,-0.000000
217,-2.244784,8.303115,-1.210417,6.041436,1.314345,-1.559537,0.000000,0.000000,-0.000000
218,-1.519615,10.490786,-0.013832,6.799935,1.828956,-2.054292,0.000000,-0.000000,-0.000000
219,6.022202,1.437508,-1.292794,5.630021,0.659749,-2.662394,0.000000,-0.000000,0.000000
220,-4.278233,7.410919,0.805117,6.186667,1.803419,-0.394843,-0.000000,0.000000,-0.000000
221,15.233054,5.643669,-4.470940,6.776684,0.953539,-6.755380,-0.000000,0.000000,-0.000000
222,14.032681,4.950145,-5.257155,6.185191,0.378645,-6.370495,0.000000,-0.000000,-0.000000
223,14.000404,5.337639,-6.291138,5.978904,0.076409,-6.848750,-0.000000,-0.000000,0.000000
224,-0.180991,-1.150293,-3.438544,4.051759,0.053467,-0.652504,-0.000000,0.000000,0.000000
225,5.976850,-0.494925,-1.716270,5.128122,0.365320,-2.315730,0.000000,0.000000,-0.000000
226,7.064033,1.422988,-2.595190,5.426553,0.302068,-3.143493,0.000000,-0.000000,0.000000
227,-0.693161,9.848616,0.563128,6.923689,1.933506,-2.069502,-0.000000,-0.000000,-0.000000
228,-3.896041,8.157112,-0.686310,5.975109,1.451412,-0.930418,-0.000000,-0.000000,-0.000000
229,2.451476,-2.689435,-6.644602,3.258458,-1.069095,-1.584042,0.000000,0.000000,0.000000
230,13.765178,6.459809,-6.994459,5.947048,-0.014701,-7.331216,0.000000,0.000000,-0.000000
231,14.121876,7.626315,-6.412683,6.471626,0.418515,-7.657553,-0.000000,-0.000000,-0.000000
232,15.274997,6.713732,-6.212248,6.587437,0.480422,-7.750868,0.000000,-0.000000,0.000000
233,9.859708,5.450416,-8.583431,4.911188,-0.986944,-5.955711,0.000000,0.000000,-0.000000
234,-2.175191,5.051942,-1.394597,5.440489,0.992112,-0.905900,-0.000000,-0.000000,0.000000
235,10.040144,-7.587214,-2.008138,4.127914,-0.415864,-2.083249,0.000000,0.000000,0.000000
236,-3.371592,-9.119949,-0.889647,1.812288,0.478821,0.530023,-0.000000,-0.000000,0.000000
237,-4.055834,-8.777380,-1.572599,1.723036,0.625170,0.638451,0.000000,-0.000000,-0.000000
238,-3.922450,-7.611321,-0.865027,2.297720,0.867499,0.726603,0.000000,0.000000,0.000000
239,4.753753,-2.564593,-1.478063,4.676927,0.230347,-1.602057,-0.000000,0.000000,0.000000
240,1.784392,4.598135,-1.003671,5.893232,1.047765,-1.954585,0.000000,0.000000,-0.000000
241,2.158891,6.792437,-1.140221,6.267571,1.202137,-2.567431,0.000000,-0.000000,0.000000
242,0.742178,5.889370,-0.894226,6.026548,1.192890,-1.894616,-0.000000,-0.000000,-0.000000
243,-2.573147,6.504577,-2.039269,5.486713,0.934497,-1.209230,-0.000000,0.000000,-0.000000
244,-1.473994,7.484969,-2.663847,5.608326,0.842069,-1.869223,0.000000,0.000000,0.000000
245,2.427271,1.491542,-8.394559,3.557111,-1.249148,-2.718669,-0.000000,0.000000,-0.000000
246,3.173378,2.815286,-9.574801,3.560682,-1.483194,-3.435421,-0.000000,0.000000,-0.000000
247,4.294059,1.160343,-9.198009,3.500883,-1.526937,-3.332459,0.000000,-0.000000,-0.000000
248,6.874140,3.574224,-10.748800,3.763400,-1.779766,-4.944670,0.000000,-0.000000,0.000000
249,5.536455,3.827575,-11.121228,3.581565,-1.849465,-4.656978,0.000000,0.000000,0.000000
250,9.428260,9.062768,-5.142692,6.372520,0.353758,-5.995997,0.000000,-0.000000,0.000000
251,-2.294621,-3.120991,-0.547176,4.017449,0.922079,0.473284,0.000000,0.000000,0.000000
252,8.033331,-5.994156,-2.239632,4.174511,-0.289476,-1.877275,0.000000,0.000000,0.000000
253,-5.974563,-13.239858,-1.987929,0.032107,0.143842,0.063201,-0.000000,0.000000,-0.000000
254,10.123619,-3.897992,-2.564015,4.652969,-0.273972,-2.948237,0.000000,-0.000000,-0.000000
255,4.420559,-0.051739,-1.046548,5.243774,0.565081,-1.886244,-0.000000,-0.000000,0.000000
256,3.833881,1.670298,-1.243043,5.504341,0.705062,-2.032584,-0.000000,-0.000000,0.000000
257,6.213744,-3.138164,-2.445050,4.470254,-0.069144,-1.983584,-0.000000,0.000000,0.000000
258,9.376258,7.665718,-8.966535,5.159648,-0.869192,-6.358175,0.000000,0.000000,0.000000
259,0.333083,7.916860,-3.872727,5.563103,0.539840,-2.726767,0.000000,-0.000000,-0.000000
260,1.991392,8.261945,-1.805434,6.326942,1.139385,-2.953494,-0.000000,0.000000,-0.000000
261,9.974810,-5.436655,-2.125681,4.470370,-0.274555,-2.525592,-0.000000,0.000000,-0.000000
262,-3.006896,-4.259444,-1.254579,3.443354,0.862596,0.637831,-0.000000,-0.000000,0.000000
263,9.651274,8.065901,-7.524962,5.616324,-0.411979,-6.282022,-0.000000,-0.000000,-0.000000
264,-3.293174,-6.407487,-1.802237,2.635256,0.702423,0.658563,0.000000,-0.000000,0.000000
265,-2.629134,-5.102044,-0.284128,3.489146,0.922706,0.653950,0.000000,0.000000,0.000000
266,5.558120,-2.274360,-2.106190,4.649265,0.109960,-1.918616,0.000000,-0.000000,-0.000000
267,1.942626,-7.799105,-9.808443,1.559853,-2.305755,-0.871203,0.000000,0.000000,-0.000000
268,10.780955,-13.284449,0.651783,3.800745,-0.176649,-0.733367,-0.000000,-0.000000,0.000000
269,8.985131,-13.756455,-0.669740,3.260201,-0.513455,-0.316788,-0.000000,-0.000000,0.000000
270,10.132813,-13.969999,-1.007410,3.249193,-0.656599,-0.646353,-0.000000,-0.000000,0.000000
271,10.139015,-13.120771,-0.732580,3.459725,-0.515571,-0.784150,0.000000,0.000000,0.000000
272,12.163018,-13.690174,-0.369713,3.622908,-0.525974,-1.187863,0.000000,-0.000000,0.000000
273,-2.797167,-5.916702,0.453997,3.319393,0.995128,0.697490,0.000000,-0.000000,-0.000000
274,-1.973572,-5.990817,0.709428,3.471218,0.833383,0.521135,-0.000000,0.000000,0.000000
275,8.260819,-4.323503,-1.934559,4.555449,-0.081313,-2.243229,0.000000,0.000000,0.000000
276,7.773940,12.167586,-1.999324,7.516451,1.466486,-5.634464,0.000000,0.000000,0.000000
277,-1.601549,-4.400044,0.714017,4.067401,0.957666,0.453603,-0.000000,-0.000000,-0.000000
278,0.095137,-4.103465,0.423861,4.319857,0.679445,-0.089177,0.000000,0.000000,0.000000
279,-0.149206,-5.416687,-0.004194,3.786264,0.448783,-0.016667,0.000000,0.000000,-0.000000
280,7.287084,-0.861389,-3.111800,4.845854,-0.064101,-2.828262,-0.000000,-0.000000,-0.000000
281,-1.122013,-8.419180,-3.879096,1.920747,-0.452620,0.132514,-0.000000,-0.000000,0.000000
282,-2.818868,-13.406471,-3.174785,0.131382,-0.455471,-0.026495,-0.000000,0.000000,-0.000000
283,5.478673,0.411597,-8.680498,3.618793,-1.460983,-3.402968,-0.000000,0.000000,-0.000000
284,7.385254,-1.268981,-6.687889,3.953484,-1.089913,-3.292149,0.000000,-0.000000,0.000000
285,0.465669,-3.610513,-5.010050,3.268339,-0.560323,-0.636060,0.000000,0.000000,-0.000000
286,3.284765,0.345960,-1.517506,5.112865,0.504414,-1.671756,0.000000,-0.000000,0.000000
287,-3.115988,6.988388,-0.275080,5.961642,1.466188,-0.845616,-0.000000,-0.000000,0.000000
288,-0.216810,-2.320784,-4.519642,3.573480,-0.305094,-0.586442,0.000000,0.000000,0.000000
289,-0.880918,-6.101017,-3.277812,2.882272,-0.070987,0.093988,-0.000000,-0.000000,-0.000000
290,0.288356,-5.845347,-1.259296,3.412466,0.114713,-0.195736,-0.000000,0.000000,-0.000000
291,7.280361,-2.388410,-2.546007,4.668811,-0.059870,-2.449760,-0.000000,0.000000,0.000000
292,8.298351,-1.783122,-3.443000,4.667981,-0.284312,-2.989206,-0.000000,-0.000000,-0.000000
293,10.861006,7.500019,-5.523259,6.149426,0.222359,-6.143130,0.000000,-0.000000,-0.000000
294,-3.204737,-11.721160,-2.329287,0.561823,-0.253560,0.098563,0.000000,-0.000000,-0.000000
295,-3.545747,-11.070082,-2.151520,0.778583,-0.075982,0.191780,0.000000,0.000000,-0.000000
296,7.910132,7.377788,-10.418028,4.583752,-1.325262,-6.082328,-0.000000,0.000000,-0.000000
297,7.796037,-4.297797,-7.166775,3.335217,-1.475007,-2.863625,0.000000,0.000000,0.000000
298,0.631159,0.311096,-4.087404,4.238759,-0.069119,-1.235474,-0.000000,-0.000000,0.000000
299,0.052768,-0.624711,-2.294202,4.418078,0.387889,-0.668732,0.000000,-0.000000,0.000000
300,0.221193,-2.259056,-0.102553,4.647213,0.724174,-0.281943,-0.000000,-0.000000,-0.000000
301,1.752353,-2.274531,-0.717517,4.648873,0.496499,-0.740690,0.000000,-0.000000,0.000000
302,0.932420,-1.034821,-5.738156,3.631170,-0.632808,-1.337356,0.000000,-0.000000,-0.000000
303,6.778440,-12.489642,-4.258588,2.474580,-1.308342,-0.468778,0.000000,-0.000000,-0.000000
304,7.452704,-8.658991,-1.833901,3.749004,-0.374091,-1.103337,-0.000000,-0.000000,0.000000
305,8.642930,-9.659436,-1.767597,3.695890,-0.472416,-1.224328,0.000000,-0.000000,0.000000
306,10.445922,-9.129261,-3.192175,3.628012,-0.868781,-2.049535,0.000000,0.000000,0.000000
307,1.897484,6.569430,-10.359616,3.850264,-1.383290,-4.033676,-0.000000,0.000000,0.000000
308,3.238948,-4.078862,-7.322305,2.924644,-1.381542,-1.636245,0.000000,0.000000,0.000000
309,3.489595,-4.419365,-6.151329,3.155158,-1.099285,-1.468139,-0.000000,0.000000,-0.000000
310,3.216088,-6.114754,-7.633868,2.482246,-1.628924,-1.263518,-0.000000,-0.000000,0.000000
311,3.491811,-1.425568,-1.295841,4.845351,0.377752,-1.416792,-0.000000,0.000000,-0.000000
312,3.769826,-2.722085,-1.902023,4.454990,0.110315,-1.349566,-0.000000,0.000000,0.000000
313,3.961644,-3.011873,-7.069999,3.238800,-1.246243,-2.021769,0.000000,0.000000,-0.000000
314,4.942853,-1.196305,-8.129067,3.413033,-1.420878,-2.826447,0.000000,0.000000,-0.000000
315,6.686276,-9.275162,-4.446970,2.984016,-1.101052,-1.134110,-0.000000,0.000000,0.000000
316,6.548493,-9.416650,-2.460143,3.395213,-0.574290,-0.780413,0.000000,-0.000000,-0.000000
317,7.393910,-7.123703,-3.266279,3.688520,-0.634773,-1.609809,-0.000000,-0.000000,-0.000000
318,6.495027,-12.051428,-3.182367,2.768417,-0.975728,-0.324467,-0.000000,0.000000,-0.000000
319,4.654930,11.523699,-6.269817,6.000010,0.188299,-5.278918,-0.000000,0.000000,0.000000
320,10.832447,-14.154117,-1.900148,3.078137,-0.932617,-0.934777,-0.000000,0.000000,0.000000
321,0.828072,-1.074612,-1.155736,4.694312,0.547818,-0.716103,-0.000000,0.000000,-0.000000
322,-0.834934,-1.365925,-0.958852,4.499476,0.716975,-0.141150,0.000000,-0.000000,-0.000000
323,-0.692797,-9.606379,-2.679368,1.704783,-0.709499,0.000592,0.000000,0.000000,-0.000000
324,-2.363585,-11.694288,-2.992492,0.637725,-0.454288,0.103508,-0.000000,0.000000,-0.000000
325,11.531628,3.700113,-6.377656,5.349138,-0.394457,-5.522641,-0.000000,0.000000,-0.000000
326,11.192798,-13.545467,-1.948235,3.205498,-0.908367,-1.169585,-0.000000,0.000000,-0.000000
327,12.177330,-14.099151,-2.164791,3.147990,-1.040951,-1.365235,0.000000,-0.000000,-0.000000
328,6.491727,1.482498,-9.398703,3.708057,-1.594282,-4.085523,0.000000,-0.000000,-0.000000
329,6.838850,1.393479,-8.231257,4.009730,-1.275721,-3.951247,-0.000000,0.000000,0.000000
330,-4.738415,-13.225316,-0.801570,0.050275,0.096084,0.025743,0.000000,0.000000,-0.000000
331,-4.783534,-12.311163,-0.800402,0.269616,0.099237,0.051167,-0.000000,-0.000000,-0.000000
332,-4.273485,-12.894505,-0.030825,0.195515,-0.016905,0.068385,-0.000000,-0.000000,-0.000000
333,-6.783800,-13.038700,-1.262440,0.000000,0.000000,0.000000,-1.924508,-1.556063,0.961153
334,9.381364,-2.775850,-6.290443,3.946664,-1.164380,-3.500323,-0.000000,0.000000,0.000000
335,10.258431,-3.072578,-4.212144,4.439241,-0.655448,-3.390966,-0.000000,-0.000000,-0.000000
336,-0.834333,-3.588464,-4.755523,3.177577,-0.297644,-0.296823,-0.000000,-0.000000,-0.000000
337,10.697116,-5.622242,-4.367536,3.996936,-0.913852,-3.013736,-0.000000,0.000000,0.000000
338,10.873615,-4.910496,-3.225745,4.393825,-0.556596,-3.046652,-0.000000,-0.000000,-0.000000
339,3.404816,9.622301,-2.918135,6.413986,0.950721,-3.880844,-0.000000,0.000000,0.000000
340,3.558532,10.546417,-4.207199,6.253782,0.673827,-4.360005,0.000000,0.000000,-0.000000
341,0.857157,8.708184,-5.785886,5.265417,0.068854,-3.395736,-0.000000,-0.000000,-0.000000
342,-6.500879,-13.312911,-0.005917,-0.020909,-0.142411,-0.100009,0.000000,0.000000,-0.000000
343,10.447224,-4.388425,-5.316926,3.976004,-1.063655,-3.332956,-0.000000,-0.000000,0.000000
344,4.655705,-3.191403,-2.801802,4.237746,-0.125723,-1.577152,-0.000000,0.000000,-0.000000
345,3.494091,-3.468735,-3.144518,3.996435,-0.223595,-1.277578,-0.000000,-0.000000,-0.000000
346,7.392236,11.129305,-7.049543,6.013956,-0.038095,-6.171825,-0.000000,-0.000000,0.000000
347,5.729481,10.813796,-8.685585,5.380318,-0.544704,-5.870265,0.000000,0.000000,-0.000000
348,-4.982677,-11.451430,-2.463260,0.361593,0.203370,0.131150,-0.000000,-0.000000,-0.000000
